date,region_id,avg_5min_demand,daily_peak,daily_min,total_daily_energy_mwh
2025-07-01,VIC1,6348.937038327526,8107.12,4751.01,455536.2325
2025-07-02,NSW1,9389.684166666666,11625.32,7367.9,676057.26
2025-07-02,QLD1,6335.877430555555,8507.05,4250.89,456183.17499999993
2025-07-02,SA1,1771.9611805555555,2346.81,1180.48,127581.20499999999
2025-07-02,TAS1,1319.1829166666666,1493.07,1113.69,94981.17
2025-07-02,VIC1,6514.991319444444,8196.84,4637.18,469079.375
2025-07-03,NSW1,8669.167743055556,11090.23,6778.9,624180.0774999999
2025-07-03,QLD1,6155.638402777778,8162.69,3661.32,443205.96499999997
2025-07-03,SA1,1652.6282986111112,2244.6,891.62,118989.2375
2025-07-03,TAS1,1275.839097222222,1435.84,1103.72,91860.415
2025-07-03,VIC1,6092.215069444444,7898.14,4707.16,438639.485
2025-07-04,NSW1,8780.224097222223,11097.71,6460.48,632176.135
2025-07-04,QLD1,6203.237951388889,7917.85,3953.57,446633.13249999995
2025-07-04,SA1,1619.6511458333334,2099.25,1016.89,116614.8825
2025-07-04,TAS1,1248.4487152777776,1492.11,1068.24,89888.3075
2025-07-04,VIC1,5949.397534722222,7881.07,4327.11,428356.62249999994
2025-07-05,NSW1,8459.042916666667,10532.19,6690.7,609051.09
2025-07-05,QLD1,5907.191111111111,7541.08,4072.32,425317.76
2025-07-05,SA1,1513.0276388888888,1967.89,1003.61,108937.98999999999
2025-07-05,TAS1,1191.4249305555556,1382.91,1035.2,85782.595
2025-07-05,VIC1,4944.746701388889,6480.05,3154.01,356021.7625
2025-07-06,NSW1,7708.093576388888,9849.29,5799.91,554982.7374999999
2025-07-06,QLD1,5840.946631944444,7577.8,4587.32,420548.1575
2025-07-06,SA1,1377.9869097222222,1981.77,744.15,99215.0575
2025-07-06,TAS1,1159.3808680555555,1338.22,998.05,83475.42249999999
2025-07-06,VIC1,5340.505486111111,7039.99,4229.31,384516.395
2025-07-07,NSW1,8839.278923611111,11462.15,6983.99,636428.0825
2025-07-07,QLD1,5926.4264930555555,7966.42,3848.8,426702.7075
2025-07-07,SA1,1617.182673611111,2201.99,1140.64,116437.1525
2025-07-07,TAS1,1247.9065625,1470.64,1095.99,89849.27249999999
2025-07-07,VIC1,5757.146319444444,7572.24,4358.2,414514.535
2025-07-08,NSW1,9509.889166666668,12070.51,7363.24,684712.02
2025-07-08,QLD1,6150.475868055556,8128.6,4102.15,442834.2625
2025-07-08,SA1,1700.1324305555554,2340.38,1107.52,122409.53499999999
2025-07-08,TAS1,1201.7592013888889,1373.68,1011.93,86526.66249999999
2025-07-08,VIC1,6077.032951388888,7833.22,4199.45,437546.37249999994
2025-07-09,NSW1,8668.752256944445,11067.09,6469.12,624150.1625
2025-07-09,QLD1,6311.7032291666665,7943.0,4847.17,454442.63249999995
2025-07-09,SA1,2043.452986111111,2637.57,1441.37,147128.615
2025-07-09,TAS1,1162.9696527777778,1366.8,955.87,83733.815
2025-07-09,VIC1,6009.861006944445,7820.24,4576.68,432709.9925
2025-07-10,NSW1,8963.269930555556,11981.0,7163.22,645355.4349999999
2025-07-10,QLD1,5978.346111111111,7853.36,4238.41,430440.92
2025-07-10,SA1,1724.984201388889,2259.65,1022.01,124198.8625
2025-07-10,TAS1,1183.6279166666666,1383.5,1038.56,85221.20999999999
2025-07-10,VIC1,6227.637604166666,8195.74,4465.25,448389.9075
2025-07-11,NSW1,8698.782881944444,10999.12,6489.21,626312.3674999999
2025-07-11,QLD1,6102.959097222222,8014.26,3931.99,439413.055
2025-07-11,SA1,1592.4677777777777,2045.96,1103.11,114657.68
2025-07-11,TAS1,1120.5544791666666,1290.5,984.91,80679.92249999999
2025-07-11,VIC1,5984.647395833333,7369.52,4309.93,430894.61249999993
2025-07-12,NSW1,7943.9610416666665,10213.99,5327.93,571965.195
2025-07-12,QLD1,5881.0015625,7777.18,3578.23,423432.11249999993
2025-07-12,SA1,1388.2584722222223,1869.46,665.05,99954.61
2025-07-12,TAS1,1112.003125,1272.32,982.95,80064.22499999999
2025-07-12,VIC1,5346.243472222222,6737.41,3737.29,384929.53
2025-07-13,NSW1,8186.313298611111,10768.71,5944.25,589414.5575
2025-07-13,QLD1,5865.572291666666,7992.62,3659.62,422321.20499999996
2025-07-13,SA1,1571.3974305555555,2139.92,1148.38,113140.61499999999
2025-07-13,TAS1,1078.2535763888889,1238.19,951.14,77634.25749999999
2025-07-13,VIC1,5245.839861111111,7049.35,4083.42,377700.47
2025-07-14,NSW1,8353.089166666667,11378.05,5885.7,601422.4199999999
2025-07-14,QLD1,6206.737395833334,8177.49,3958.13,446885.0925
2025-07-14,SA1,1769.8216666666665,2396.45,1267.08,127427.15999999999
2025-07-14,TAS1,1187.8700347222223,1433.65,1017.15,85526.64249999999
2025-07-14,VIC1,6078.041701388889,7954.36,4458.56,437619.0025
2025-07-15,NSW1,9761.569618055555,12339.33,7442.96,702833.0125
2025-07-15,QLD1,6507.603159722222,8338.26,4910.34,468547.4275
2025-07-15,SA1,1605.5202430555555,2252.48,949.98,115597.45749999999
2025-07-15,TAS1,1200.2888888888888,1432.6,1031.66,86420.79999999999
2025-07-15,VIC1,6236.009444444445,7925.09,4736.03,448992.68
2025-07-16,NSW1,8947.281284722223,11653.32,6180.36,644204.2525
2025-07-16,QLD1,6153.966736111111,8027.11,4086.18,443085.605
2025-07-16,SA1,1586.2427083333332,2124.15,880.69,114209.47499999999
2025-07-16,TAS1,1173.7662500000001,1365.46,1004.29,84511.17
2025-07-16,VIC1,6182.402465277778,7810.13,4626.04,445132.97750000004
2025-07-17,NSW1,9277.564895833333,11947.77,6839.81,667984.6725
2025-07-17,QLD1,6199.099166666666,7973.79,4486.52,446335.13999999996
2025-07-17,SA1,1579.1833680555555,2224.95,768.03,113701.20249999998
2025-07-17,TAS1,1172.4098263888889,1437.99,986.21,84413.50749999999
2025-07-17,VIC1,6189.034861111111,7959.27,4447.2,445610.51
2025-07-18,NSW1,9565.073402777778,11735.98,7747.1,688685.2849999999
2025-07-18,QLD1,6473.070833333333,7893.49,5456.12,466061.1
2025-07-18,SA1,1594.7742013888887,2209.44,755.62,114823.7425
2025-07-18,TAS1,1181.9784722222223,1388.8,1054.15,85102.45
2025-07-18,VIC1,5963.523819444445,7560.71,4414.26,429373.71499999997
2025-07-19,NSW1,8476.673159722222,10831.48,5837.85,610320.4675
2025-07-19,QLD1,5732.811770833334,7506.2,3688.0,412762.4475
2025-07-19,SA1,1642.1952083333333,2104.8,1042.28,118238.055
2025-07-19,TAS1,1136.0887500000001,1289.42,966.87,81798.39
2025-07-19,VIC1,5423.183020833333,7055.73,3675.13,390469.1775
2025-07-20,NSW1,8343.655659722222,10952.02,5935.26,600743.2075
2025-07-20,QLD1,5746.676458333333,7757.18,3720.2,413760.70499999996
2025-07-20,SA1,1423.1754166666667,1966.8,519.68,102468.63
2025-07-20,TAS1,1145.8791666666666,1418.96,978.43,82503.29999999999
2025-07-20,VIC1,5363.408472222222,7280.61,3627.92,386165.41
2025-07-21,NSW1,8658.803680555555,10967.83,6791.2,623433.865
2025-07-21,QLD1,6161.6,8114.85,4755.17,443635.2
2025-07-21,SA1,1600.7140625,2272.72,711.67,115251.41249999999
2025-07-21,TAS1,1185.5411111111111,1424.72,1003.6,85358.95999999999
2025-07-21,VIC1,5859.785694444444,7876.37,4311.75,421904.56999999995
2025-07-22,NSW1,8820.01701388889,10992.2,7088.64,635041.225
2025-07-22,QLD1,6237.392951388889,8055.28,5169.58,449092.2925
2025-07-22,SA1,1790.1714236111113,2511.69,1153.81,128892.3425
2025-07-22,TAS1,1105.7706597222223,1365.44,955.98,79615.48749999999
2025-07-22,VIC1,6045.664027777778,7878.71,4194.89,435287.80999999994
2025-07-23,NSW1,8453.630416666667,11109.38,6582.42,608661.3899999999
2025-07-23,QLD1,6437.3215625,8084.44,5270.45,463487.15249999997
2025-07-23,SA1,1600.8480555555554,2249.56,754.31,115261.06
2025-07-23,TAS1,1117.6856944444444,1341.21,894.9,80473.37
2025-07-23,VIC1,6328.230416666666,8394.41,4542.31,455632.58999999997
2025-07-24,NSW1,8764.18861111111,11773.89,5865.07,631021.58
2025-07-24,QLD1,6132.4490625,8408.82,3881.76,441536.3325
2025-07-24,SA1,1696.4952430555554,2312.26,837.02,122147.65749999999
2025-07-24,TAS1,1207.7274652777778,1447.31,1048.36,86956.3775
2025-07-24,VIC1,6057.037708333333,8065.22,4263.95,436106.71499999997
2025-07-25,NSW1,9225.4046875,11611.41,6990.21,664229.1375
2025-07-25,QLD1,6385.152673611111,8166.72,4498.51,459730.9925
2025-07-25,SA1,2144.988298611111,2594.95,1525.38,154439.15749999997
2025-07-25,TAS1,1228.2569444444443,1449.44,1019.3,88434.5
2025-07-25,VIC1,6738.374375,8287.13,4694.21,485162.95499999996
2025-07-26,NSW1,8564.557395833333,10322.0,7046.69,616648.1325
2025-07-26,QLD1,6400.817569444444,7883.45,5151.92,460858.865
2025-07-26,SA1,1725.9863541666666,2269.76,1267.19,124271.01749999999
2025-07-26,TAS1,1155.3244444444445,1360.24,936.32,83183.35999999999
2025-07-26,VIC1,5982.406527777778,7341.24,4488.4,430733.27
2025-07-27,NSW1,7987.440138888889,10770.83,6306.78,575095.69
2025-07-27,QLD1,5706.8521527777775,7947.54,3517.5,410893.355
2025-07-27,SA1,1624.1415972222223,2288.32,1108.49,116938.195
2025-07-27,TAS1,1101.141701388889,1297.27,943.52,79282.2025
2025-07-27,VIC1,5498.035555555555,7156.89,4379.31,395858.55999999994
2025-07-28,NSW1,8603.218680555556,11558.8,6710.57,619431.745
2025-07-28,QLD1,6164.548472222222,8531.05,3847.09,443847.49
2025-07-28,SA1,1640.2606944444444,2271.78,1069.61,118098.76999999999
2025-07-28,TAS1,1125.0475000000001,1363.27,984.94,81003.42
2025-07-28,VIC1,5870.679826388889,7877.95,4262.11,422688.9475
2025-07-29,NSW1,8922.92625,11582.82,7315.05,642450.69
2025-07-29,QLD1,6362.162743055556,8398.61,3995.23,458075.7175
2025-07-29,SA1,1816.587847222222,2390.76,1391.31,130794.32499999998
2025-07-29,TAS1,1108.4881597222222,1337.91,917.84,79811.14749999999
2025-07-29,VIC1,6302.051701388888,8170.74,4911.38,453747.7225
2025-07-30,NSW1,9877.661944444444,12670.35,7308.58,711191.6599999999
2025-07-30,QLD1,6277.969131944445,8062.83,4357.62,452013.77749999997
2025-07-30,SA1,1641.942361111111,2359.42,1070.48,118219.84999999999
2025-07-30,TAS1,1187.9867708333334,1466.12,951.33,85535.04749999999
2025-07-30,VIC1,6120.0715625,7954.7,4863.61,440645.15249999997
2025-07-31,NSW1,9453.003576388888,12247.2,7575.76,680616.2575
2025-07-31,QLD1,6270.254131944444,8347.11,4187.61,451458.2975
2025-07-31,SA1,1656.9704166666666,2398.29,845.27,119301.87
2025-07-31,TAS1,1243.8508680555553,1548.64,990.05,89557.26249999998
2025-07-31,VIC1,6125.993263888889,7948.57,4811.85,441071.51499999996
2025-08-01,NSW1,9675.312125435541,12015.0,7638.64,694203.645
2025-08-01,QLD1,6711.003937282229,8196.22,5571.63,481514.5325
2025-08-01,SA1,1651.9364111498257,2264.17,996.7,118526.4375
2025-08-01,TAS1,1213.103449477352,1509.12,1053.96,87040.17249999999
2025-08-01,VIC1,6260.929477351917,8115.17,4744.26,449221.69
2025-08-02,NSW1,9196.809409722222,11190.6,7253.74,662170.2775
2025-08-02,QLD1,5929.6815625,8136.22,3480.85,426937.0725
2025-08-02,SA1,1503.2169791666665,2153.15,691.39,108231.6225
2025-08-02,TAS1,1156.2475,1332.18,1037.5,83249.81999999999
2025-08-02,VIC1,5450.761840277777,7081.7,3417.12,392454.8524999999
2025-08-03,NSW1,8275.7875,10658.16,6980.53,595856.7
2025-08-03,QLD1,5904.688611111111,8035.11,3671.93,425137.57999999996
2025-08-03,SA1,1393.8657986111111,2122.2,364.73,100358.3375
2025-08-03,TAS1,1125.3709375,1345.92,1031.2,81026.70749999999
2025-08-03,VIC1,5043.531736111111,6830.92,2689.19,363134.285
2025-08-04,NSW1,8495.271597222223,10793.43,6952.88,611659.5549999999
2025-08-04,QLD1,5911.630729166667,7964.64,3798.5,425637.4125
2025-08-04,SA1,1853.6121527777777,2418.28,1409.97,133460.07499999998
2025-08-04,TAS1,1133.491875,1355.61,955.75,81611.415
2025-08-04,VIC1,5476.890451388888,7239.56,4206.8,394336.11249999993
2025-08-05,NSW1,7972.4459027777775,10197.1,5499.0,574016.105
2025-08-05,QLD1,5858.105347222222,7933.15,3653.49,421783.58499999996
2025-08-05,SA1,1547.8274305555553,2171.92,668.09,111443.57499999998
2025-08-05,TAS1,1083.1415277777778,1301.55,937.95,77986.19
2025-08-05,VIC1,5336.6345833333335,7292.75,3978.76,384237.69
2025-08-06,NSW1,8066.013576388889,10719.01,5285.42,580752.9775
2025-08-06,QLD1,5827.260243055555,7699.68,3715.12,419562.73749999993
2025-08-06,SA1,1512.6985069444445,2113.32,737.82,108914.2925
2025-08-06,TAS1,1103.9392708333335,1403.5,921.51,79483.6275
2025-08-06,VIC1,5812.136875,7790.01,4414.85,418473.855
2025-08-07,NSW1,9012.028472222222,11347.67,7435.64,648866.0499999999
2025-08-07,QLD1,6113.451736111111,7924.87,4471.6,440168.52499999997
2025-08-07,SA1,1481.4158333333335,2194.26,605.11,106661.94
2025-08-07,TAS1,1111.3811458333334,1412.91,885.04,80019.4425
2025-08-07,VIC1,6236.252118055556,7918.48,4904.2,449010.15249999997
2025-08-08,NSW1,8897.198194444445,11110.24,7403.31,640598.27
2025-08-08,QLD1,6530.885833333334,8065.7,5378.5,470223.78
2025-08-08,SA1,1477.6985416666666,2178.01,467.75,106394.295
2025-08-08,TAS1,1132.8944791666665,1412.05,973.45,81568.4025
2025-08-08,VIC1,5894.069027777778,7469.25,4638.31,424372.97
2025-08-09,NSW1,8282.6953125,10475.2,6654.61,596354.0625
2025-08-09,QLD1,6174.475277777778,7708.37,5296.43,444562.22
2025-08-09,SA1,1458.4424652777777,1973.49,842.71,105007.8575
2025-08-09,TAS1,1104.5019444444445,1250.27,966.89,79524.14
2025-08-09,VIC1,5105.7740625,6745.19,2922.0,367615.7325
2025-08-10,NSW1,8173.753090277778,10839.05,6585.92,588510.2224999999
2025-08-10,QLD1,5750.544756944444,7771.54,4094.59,414039.2225
2025-08-10,SA1,1307.7086111111112,1817.1,547.91,94155.01999999999
2025-08-10,TAS1,1062.2147222222222,1227.74,957.25,76479.45999999999
2025-08-10,VIC1,4933.671423611111,6838.07,2716.33,355224.3425
2025-08-11,NSW1,8746.371111111112,11508.47,7070.43,629738.72
2025-08-11,QLD1,5908.166597222223,7907.45,3967.13,425387.995
2025-08-11,SA1,1428.6818402777778,1882.54,833.54,102865.0925
2025-08-11,TAS1,1102.2796180555556,1343.88,902.37,79364.13249999999
2025-08-11,VIC1,5422.793333333334,7408.54,3478.12,390441.12
2025-08-12,NSW1,8540.983576388888,11358.57,5949.5,614950.8174999999
2025-08-12,QLD1,6014.159930555556,7893.32,3897.42,433019.51499999996
2025-08-12,SA1,1355.0973611111112,2058.48,336.5,97567.01000000001
2025-08-12,TAS1,1099.5597222222223,1328.67,905.25,79168.29999999999
2025-08-12,VIC1,6111.855902777777,7953.93,4424.09,440053.625
2025-08-13,NSW1,8680.7834375,11063.42,6352.32,625016.4075
2025-08-13,QLD1,6082.580034722223,7800.17,4426.81,437945.7625
2025-08-13,SA1,1409.972013888889,2029.29,493.17,101517.985
2025-08-13,TAS1,1066.399548611111,1283.26,932.0,76780.76749999999
2025-08-13,VIC1,5788.877187499999,7553.76,4340.27,416799.1575
2025-08-14,NSW1,9169.170625,11769.3,7443.45,660180.2849999999
2025-08-14,QLD1,6161.148125000001,8085.23,3827.93,443602.66500000004
2025-08-14,SA1,1354.3528125,1977.2,410.25,97513.4025
2025-08-14,TAS1,1103.9663541666666,1333.63,950.23,79485.5775
2025-08-14,VIC1,5407.0853472222225,7616.04,3331.29,389310.145
2025-08-15,NSW1,8324.290486111111,10378.94,6003.16,599348.915
2025-08-15,QLD1,5871.332048611111,7559.53,3669.34,422735.9075
2025-08-15,SA1,1475.5292361111112,2097.76,586.83,106238.105
2025-08-15,TAS1,1064.2999652777778,1244.05,914.92,76629.5975
2025-08-15,VIC1,6100.835381944445,7632.66,4277.11,439260.1475
2025-08-16,NSW1,7850.9796875,10234.41,5628.8,565270.5375
2025-08-16,QLD1,5447.535902777778,7173.26,3145.5,392222.58499999996
2025-08-16,SA1,1407.1492708333333,1998.45,630.67,101314.7475
2025-08-16,TAS1,1107.5603125,1300.18,740.44,79744.3425
2025-08-16,VIC1,5402.4866319444445,7411.65,3530.33,388979.0375
2025-08-17,NSW1,7911.247812500001,11016.91,4801.31,569609.8425
2025-08-17,QLD1,5384.243611111112,7506.32,2961.54,387665.54000000004
2025-08-17,SA1,1369.4214583333332,2156.66,479.4,98598.34499999999
2025-08-17,TAS1,1166.6852777777776,1381.16,962.59,84001.34
2025-08-17,VIC1,5625.6509375000005,7477.55,4283.69,405046.8675
2025-08-18,NSW1,9447.401770833334,12729.23,7226.72,680212.9275
2025-08-18,QLD1,5933.617326388889,7924.05,3626.0,427220.4475
2025-08-18,SA1,1532.1975694444443,2237.18,790.18,110318.22499999999
2025-08-18,TAS1,1204.3215277777779,1497.12,1045.07,86711.15
2025-08-18,VIC1,6386.592326388888,8033.34,4767.17,459834.64749999996
2025-08-19,NSW1,9214.8190625,11816.8,7550.98,663466.9724999999
2025-08-19,QLD1,6663.2125,8378.89,5484.93,479751.29999999993
2025-08-19,SA1,1425.5697916666668,2155.17,411.22,102641.025
2025-08-19,TAS1,1178.0326041666667,1471.77,956.99,84818.3475
2025-08-19,VIC1,5955.853576388889,8210.24,3683.42,428821.4575
2025-08-20,NSW1,9604.363368055556,12061.48,7490.94,691514.1625
2025-08-20,QLD1,6654.546597222222,8230.43,5606.92,479127.355
2025-08-20,SA1,1344.2826041666665,1992.39,294.37,96788.34749999999
2025-08-20,TAS1,1148.3348958333333,1466.78,959.95,82680.11249999999
2025-08-20,VIC1,5615.890902777778,7729.52,3401.24,404344.145
2025-08-21,NSW1,9525.023715277777,11652.45,7371.6,685801.7075
2025-08-21,QLD1,6461.5498263888885,8009.63,5439.46,465231.58749999997
2025-08-21,SA1,1531.8926736111111,1983.4,683.11,110296.27249999999
2025-08-21,TAS1,1058.6803819444444,1299.64,910.46,76224.98749999999
2025-08-21,VIC1,5266.160763888889,7294.67,3198.14,379163.575
2025-08-22,NSW1,8750.919965277777,10626.25,7326.19,630066.2374999999
2025-08-22,QLD1,5870.984340277778,7381.71,3933.55,422710.87249999994
2025-08-22,SA1,1369.0804166666667,1850.81,504.38,98573.79
2025-08-22,TAS1,1092.0527777777777,1270.76,928.75,78627.79999999999
2025-08-22,VIC1,5302.014375,6573.57,4058.78,381745.035
2025-08-23,NSW1,7370.584201388889,9474.64,4709.18,530682.0625
2025-08-23,QLD1,5313.277291666666,7144.52,3048.46,382555.96499999997
2025-08-23,SA1,1181.8031250000001,1770.95,249.14,85089.825
2025-08-23,TAS1,991.6723611111112,1197.25,828.2,71400.41
2025-08-23,VIC1,4869.1568402777775,6520.72,2958.18,350579.2925
2025-08-24,NSW1,7224.862847222223,9864.88,4259.2,520190.125
2025-08-24,QLD1,5321.071493055555,7351.53,2982.49,383117.14749999996
2025-08-24,SA1,1304.2036805555556,1792.09,546.64,93902.665
2025-08-24,TAS1,1058.8254166666668,1284.38,846.93,76235.43
2025-08-24,VIC1,4748.095208333333,6828.43,2380.63,341862.855
2025-08-25,NSW1,7637.461701388889,9820.56,5272.2,549897.2424999999
2025-08-25,QLD1,5588.099756944445,7553.09,3428.92,402343.1825
2025-08-25,SA1,1702.4581944444444,2113.4,1378.44,122576.98999999999
2025-08-25,TAS1,1119.3757291666666,1351.42,972.45,80595.05249999999
2025-08-25,VIC1,5511.281701388889,7062.03,3969.92,396812.2825
2025-08-26,NSW1,7216.011284722223,9236.24,4758.67,519552.8125
2025-08-26,QLD1,5823.467465277778,7621.87,4224.73,419289.6575
2025-08-26,SA1,1371.982638888889,1986.5,426.63,98782.75
2025-08-26,TAS1,1078.2007638888888,1278.53,930.49,77630.45499999999
2025-08-26,VIC1,5826.994097222223,7595.34,4123.82,419543.575
2025-08-27,NSW1,7798.560659722222,9922.69,6402.86,561496.3674999999
2025-08-27,QLD1,5662.348854166667,7573.85,3615.89,407689.1175
2025-08-27,SA1,1454.7255555555555,2150.8,520.55,104740.23999999999
2025-08-27,TAS1,1059.6659375,1256.78,905.47,76295.9475
2025-08-27,VIC1,5500.035798611111,7433.09,4166.33,396002.57749999996
2025-08-28,NSW1,7462.0751736111115,10151.52,4703.42,537269.4125
2025-08-28,QLD1,5591.0303125,7439.72,3476.43,402554.1825
2025-08-28,SA1,1636.2004513888887,2206.59,997.06,117806.4325
2025-08-28,TAS1,1088.4515972222223,1351.77,925.54,78368.515
2025-08-28,VIC1,5502.839583333333,7363.45,4075.69,396204.45
2025-08-29,NSW1,7594.251006944444,9904.63,5200.31,546786.0725
2025-08-29,QLD1,5493.858125,7258.87,3313.19,395557.785
2025-08-29,SA1,1756.3229861111113,2482.39,1079.61,126455.255
2025-08-29,TAS1,1195.6240972222222,1407.13,1014.1,86084.935
2025-08-29,VIC1,5949.312847222222,7779.61,4357.85,428350.52499999997
2025-08-30,NSW1,7360.106979166666,9921.45,4777.27,529927.7024999999
2025-08-30,QLD1,5253.343993055555,7380.39,2936.92,378240.76749999996
2025-08-30,SA1,1540.1288541666668,2112.48,972.72,110889.2775
2025-08-30,TAS1,1093.6897569444443,1292.71,974.59,78745.66249999999
2025-08-30,VIC1,5254.3546875,6938.16,3756.38,378313.5375
2025-08-31,NSW1,7038.901979166666,9758.31,3871.04,506800.94249999995
2025-08-31,QLD1,5195.001319444444,7262.16,2656.48,374040.095
